MSFT,59265,101003,Market Capitalisation,2009-05-02,144402.78
MSFT,59265,101003,Market Capitalisation,2009-05-03,144402.78
MSFT,59265,101003,Share Price,2009-05-04,15.74
MSFT,59265,101003,Market Capitalisation,2009-05-04,144036.74
MSFT,59265,101003,Share Price,2009-05-05,15.43
MSFT,59265,101003,Market Capitalisation,2009-05-05,141199.93
MSFT,59265,101003,Share Price,2009-05-06,15.43
MSFT,59265,101003,Market Capitalisation,2009-05-06,141199.93
MSFT,59265,101003,Share Price,2009-05-07,15.07
MSFT,59265,101003,Market Capitalisation,2009-05-07,137905.57
MSFT,59265,101003,Share Price,2009-05-08,15.14
MSFT,59265,101003,Market Capitalisation,2009-05-08,138546.14
MSFT,59265,101003,Share Price,2009-05-11,15.07
MSFT,59265,101003,Market Capitalisation,2009-05-11,137905.57
MSFT,59265,101003,Share Price,2009-05-12,15.51
MSFT,59265,101003,Market Capitalisation,2009-05-12,141932.01
MSFT,59265,101003,Share Price,2009-05-13,15.40
MSFT,59265,101003,Market Capitalisation,2009-05-13,140925.4
MSFT,59265,101003,Share Price,2009-05-14,15.64
MSFT,59265,101003,Market Capitalisation,2009-05-14,143121.64
MSFT,59265,101003,Share Price,2009-05-15,15.77
MSFT,59265,101003,Market Capitalisation,2009-05-15,144311.27
MSFT,59265,101003,Share Price,2009-05-18,16.06
MSFT,59265,101003,Market Capitalisation,2009-05-18,146965.06
MSFT,59265,101003,Share Price,2009-05-19,15.94
MSFT,59265,101003,Market Capitalisation,2009-05-19,145866.94
MSFT,59265,101003,Share Price,2009-05-20,15.99
MSFT,59265,101003,Market Capitalisation,2009-05-20,146324.49
MSFT,59265,101003,Share Price,2009-05-21,15.55
MSFT,59265,101003,Market Capitalisation,2009-05-21,142298.05
MSFT,59265,101003,Share Price,2009-05-22,15.50
MSFT,59265,101003,Market Capitalisation,2009-05-22,141840.5
MSFT,59265,101003,Share Price,2009-05-26,15.96
MSFT,59265,101003,Market Capitalisation,2009-05-26,146049.96
MSFT,59265,101003,Share Price,2009-05-27,15.80
MSFT,59265,101003,Market Capitalisation,2009-05-27,144585.8
MSFT,59265,101003,Share Price,2009-05-28,16.05
MSFT,59265,101003,Market Capitalisation,2009-05-28,146873.55
MSFT,59265,101003,Share Price,2009-05-29,16.39
MSFT,59265,101003,Market Capitalisation,2009-05-29,149984.89
MSFT,59265,101003,Market Capitalisation,2009-05-30,149984.89
MSFT,59265,101003,Market Capitalisation,2009-05-31,149984.89
MSFT,59265,101003,Share Price,2009-06-01,16.79
MSFT,59265,101003,Market Capitalisation,2009-06-01,153645.29
MSFT,59265,101003,Share Price,2009-06-02,16.79
MSFT,59265,101003,Market Capitalisation,2009-06-02,153645.29
MSFT,59265,101003,Share Price,2009-06-03,17.05
MSFT,59265,101003,Market Capitalisation,2009-06-03,156024.55
MSFT,59265,101003,Share Price,2009-06-04,17.13
MSFT,59265,101003,Market Capitalisation,2009-06-04,156756.63
MSFT,59265,101003,Share Price,2009-06-05,17.38
MSFT,59265,101003,Market Capitalisation,2009-06-05,159044.38
MSFT,59265,101003,Share Price,2009-06-08,17.30
MSFT,59265,101003,Market Capitalisation,2009-06-08,158312.3
MSFT,59265,101003,Share Price,2009-06-09,17.33
MSFT,59265,101003,Market Capitalisation,2009-06-09,158586.83
MSFT,59265,101003,Share Price,2009-06-10,17.70
MSFT,59265,101003,Market Capitalisation,2009-06-10,161972.7
MSFT,59265,101003,Share Price,2009-06-11,17.92
MSFT,59265,101003,Market Capitalisation,2009-06-11,163985.92
MSFT,59265,101003,Share Price,2009-06-12,18.31
MSFT,59265,101003,Market Capitalisation,2009-06-12,167554.81
MSFT,59265,101003,Share Price,2009-06-15,18.38
MSFT,59265,101003,Market Capitalisation,2009-06-15,168195.38
MSFT,59265,101003,Share Price,2009-06-16,18.40
MSFT,59265,101003,Market Capitalisation,2009-06-16,168378.4
MSFT,59265,101003,Share Price,2009-06-17,18.58
MSFT,59265,101003,Market Capitalisation,2009-06-17,170025.58
MSFT,59265,101003,Share Price,2009-06-18,18.44
MSFT,59265,101003,Market Capitalisation,2009-06-18,168744.44
MSFT,59265,101003,Share Price,2009-06-19,18.89
MSFT,59265,101003,Market Capitalisation,2009-06-19,172862.39
MSFT,59265,101003,Share Price,2009-06-22,18.27
MSFT,59265,101003,Market Capitalisation,2009-06-22,167188.77
MSFT,59265,101003,Share Price,2009-06-23,18.32
MSFT,59265,101003,Market Capitalisation,2009-06-23,167646.32
MSFT,59265,101003,Share Price,2009-06-24,18.42
MSFT,59265,101003,Market Capitalisation,2009-06-24,168561.42
MSFT,59265,101003,Share Price,2009-06-25,18.67
MSFT,59265,101003,Market Capitalisation,2009-06-25,170849.17
MSFT,59265,101003,Share Price,2009-06-26,18.33
MSFT,59265,101003,Market Capitalisation,2009-06-26,167737.83
MSFT,59265,101003,Market Capitalisation,2009-06-27,167737.83
MSFT,59265,101003,Market Capitalisation,2009-06-28,167737.83
MSFT,59265,101003,Share Price,2009-06-29,18.73
MSFT,59265,101003,Market Capitalisation,2009-06-29,171398.23
MSFT,59265,101003,Share Price,2009-06-30,18.65
MSFT,59265,101003,Common Shares Outstanding,2009-06-30,8908000.00
MSFT,59265,101003,Avg. Basic Shares Outstanding,2009-06-30,8902000.00
MSFT,59265,101003,Avg. Diluted Shares Outstanding,2009-06-30,8983000.00
MSFT,59265,101003,Market Capitalisation,2009-06-30,166134.2
MSFT,59265,101003,Share Price,2009-07-01,18.87
MSFT,59265,101003,Market Capitalisation,2009-07-01,168093.96
MSFT,59265,101003,Share Price,2009-07-02,18.34
MSFT,59265,101003,Market Capitalisation,2009-07-02,163372.72
MSFT,59265,101003,Market Capitalisation,2009-07-03,163372.72
MSFT,59265,101003,Market Capitalisation,2009-07-04,163372.72
MSFT,59265,101003,Market Capitalisation,2009-07-05,163372.72
MSFT,59265,101003,Share Price,2009-07-06,18.21
MSFT,59265,101003,Market Capitalisation,2009-07-06,162214.68
MSFT,59265,101003,Share Price,2009-07-07,17.68
MSFT,59265,101003,Market Capitalisation,2009-07-07,157493.44
MSFT,59265,101003,Share Price,2009-07-08,17.71
MSFT,59265,101003,Market Capitalisation,2009-07-08,157760.68
MSFT,59265,101003,Share Price,2009-07-09,17.61
MSFT,59265,101003,Market Capitalisation,2009-07-09,156869.88
MSFT,59265,101003,Share Price,2009-07-10,17.57
MSFT,59265,101003,Market Capitalisation,2009-07-10,156513.56
MSFT,59265,101003,Share Price,2009-07-13,18.23
MSFT,59265,101003,Market Capitalisation,2009-07-13,162392.84
MSFT,59265,101003,Share Price,2009-07-14,18.14
MSFT,59265,101003,Market Capitalisation,2009-07-14,161591.12
MSFT,59265,101003,Share Price,2009-07-15,18.93
MSFT,59265,101003,Market Capitalisation,2009-07-15,168628.44
MSFT,59265,101003,Share Price,2009-07-16,19.18
MSFT,59265,101003,Market Capitalisation,2009-07-16,170855.44
MSFT,59265,101003,Share Price,2009-07-17,19.06
MSFT,59265,101003,Market Capitalisation,2009-07-17,169786.48
MSFT,59265,101003,Market Capitalisation,2009-07-18,169786.48
MSFT,59265,101003,Share Price,2009-07-20,19.25
MSFT,59265,101003,Market Capitalisation,2009-07-20,171479.0
MSFT,59265,101003,Share Price,2009-07-21,19.49
MSFT,59265,101003,Market Capitalisation,2009-07-21,173616.92
MSFT,59265,101003,Share Price,2009-07-22,19.46
MSFT,59265,101003,Market Capitalisation,2009-07-22,173349.68
MSFT,59265,101003,Share Price,2009-07-23,20.06
MSFT,59265,101003,Market Capitalisation,2009-07-23,178694.48
MSFT,59265,101003,Share Price,2009-07-24,18.40
MSFT,59265,101003,Market Capitalisation,2009-07-24,163907.2
MSFT,59265,101003,Market Capitalisation,2009-07-25,163907.2
MSFT,59265,101003,Market Capitalisation,2009-07-26,163907.2
MSFT,59265,101003,Share Price,2009-07-27,18.14
MSFT,59265,101003,Market Capitalisation,2009-07-27,161591.12
MSFT,59265,101003,Share Price,2009-07-28,18.42
MSFT,59265,101003,Market Capitalisation,2009-07-28,164085.36
MSFT,59265,101003,Share Price,2009-07-29,18.68
MSFT,59265,101003,Market Capitalisation,2009-07-29,166401.44
MSFT,59265,101003,Share Price,2009-07-30,18.69
MSFT,59265,101003,Market Capitalisation,2009-07-30,166490.52
MSFT,59265,101003,Share Price,2009-07-31,18.46
MSFT,59265,101003,Market Capitalisation,2009-07-31,164441.68
MSFT,59265,101003,Market Capitalisation,2009-08-01,164441.68
MSFT,59265,101003,Market Capitalisation,2009-08-02,164441.68
MSFT,59265,101003,Share Price,2009-08-03,18.70
MSFT,59265,101003,Market Capitalisation,2009-08-03,166579.6
MSFT,59265,101003,Share Price,2009-08-04,18.65
MSFT,59265,101003,Market Capitalisation,2009-08-04,166134.2
MSFT,59265,101003,Share Price,2009-08-05,18.69
MSFT,59265,101003,Market Capitalisation,2009-08-05,166490.52
MSFT,59265,101003,Share Price,2009-08-06,18.41
MSFT,59265,101003,Market Capitalisation,2009-08-06,163996.28
MSFT,59265,101003,Share Price,2009-08-07,18.49
